Stan_Collymore;playsFor;England_national_football_team;61312.0;61583.0
Suriname;hasOfficialLanguage;Dutch_language;61582.0;61589.0
Mantorras;playsFor;F.C._Alverca;61551.0;61588.0
Pablo_Bonells;isAffiliatedTo;Club_Celaya;61560.0;61587.0
Jürgen_Habermas;isInterestedIn;Political_philosophy;61563.0;61589.0
Victorio_Cocco;isAffiliatedTo;Argentina_national_football_team;61332.0;61586.0
Velibor_Vasović;playsFor;AFC_Ajax;61409.0;61588.0
Telmo_Zarra;diedIn;Bilbao;61587.0;61589.0
Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury;hasGender;male;30788.0;61589.0
Torbjörn_Nilsson;isAffiliatedTo;IFK_Göteborg;61531.0;61586.0
Rosemère,_Quebec;isLocatedIn;Quebec;61452.0;61588.0
Mark_Blake_(footballer_born_1970);isAffiliatedTo;Portsmouth_F.C.;61336.0;61586.0
Tony_Jantschke;playsFor;Germany_national_youth_football_team;61460.0;61588.0
Pavel_Košťál;isAffiliatedTo;F.C._Hansa_Rostock;61510.0;61586.0
Bret_McKenzie;hasMusicalRole;wordnet_vocal_music_107282006;60995.0;61587.0
Édouard_Wawrzyniak;isAffiliatedTo;Valenciennes_F.C.;61510.0;61588.0
Chaker_Zouagi;playsFor;Olmaliq_FK;61587.0;61587.0
Nicolás_Olivera;isAffiliatedTo;Córdoba_C.F.;61552.0;61580.0
Guy_Dardenne;isAffiliatedTo;R._White_Daring_Molenbeek;61548.0;61585.0
Jim_Moffat;isAffiliatedTo;Albion_Rovers_F.C.;61540.0;61585.0
Alan_Sunderland;playsFor;Derry_City_F.C.;61526.0;61587.0
José_Callejón;playsFor;Real_Madrid_C;61541.0;61587.0
Adrian_Pătulea;isAffiliatedTo;FC_Rapid_București;61485.0;61584.0
Jesús_Turiel;isAffiliatedTo;Real_Valladolid_B;61579.0;61586.0
Divya_Bharti;actedIn;Balwaan;61587.0;61588.0
Luciano_Quadros_da_Silva;wasBornIn;Porto_Alegre;61550.0;61589.0
Pat_Noonan;isAffiliatedTo;Colorado_Rapids;61496.0;61585.0
Battle_of_the_Dukla_Pass;happenedIn;Nazi_Germany;61562.0;61586.0
Frank_Mill;isAffiliatedTo;Fortuna_Düsseldorf;61467.0;61586.0
Volodymyr_Muntyan;isAffiliatedTo;S.K._Tavriya_Simferopol;61502.0;61586.0
Leopold_III,_Margrave_of_Austria;hasChild;Gertrude_of_Babenberg,_Duchess_of_Bohemia;61589.0;61588.0
Marcel_Schmelzer;playsFor;Germany_national_under-21_football_team;61434.0;61587.0
Eran_Zahavi;wasBornIn;Rishon_LeZion;61586.0;61589.0
Antonio_Candreva;playsFor;Ternana_Calcio;61516.0;61585.0
Robert_Louis_Stevenson;influences;David_Leavitt;61585.0;61581.0
Stan_Lazaridis;playsFor;Perth_Glory_FC;61528.0;61587.0
Sean_Green_(basketball);isAffiliatedTo;Utah_Jazz;61536.0;61583.0
Fabio_Bonci;playsFor;Parma_F.C.;61410.0;61586.0
National_Union_(Israel);isLocatedIn;Jerusalem;61583.0;61589.0
Arran_Lee-Barrett;playsFor;Cardiff_City_F.C.;61335.0;61586.0
Larbi_Benbarek;isAffiliatedTo;RS_Settat;61588.0;61586.0
Andy_Saville;playsFor;Barnsley_F.C.;61362.0;61584.0
Celso_Brum_Junior;playsFor;Clube_Esportivo_Bento_Gonçalves;61576.0;61588.0
Republic_of_Serbian_Krajina;participatedIn;Croatian_War_of_Independence;61587.0;61589.0
Srikanth_Deva;wroteMusicFor;Sivakasi_(film);61589.0;61585.0
Jörg_Reeb;playsFor;FC_Augsburg;61509.0;61587.0
Christian_Perez_(footballer_born_1963);isAffiliatedTo;Shanghai_Greenland_F.C.;61554.0;61584.0
Josip_Škorić;hasGender;male;30788.0;61589.0
Frank_Pingel;isAffiliatedTo;TSV_1860_München;61445.0;61584.0
Festus_Agu;playsFor;SV_Wacker_Burghausen;61545.0;61583.0
