06845599;_member_of_domain_usage;03754979;2;147
00789448;_verb_group;01062739;1;1
08860123;_member_of_domain_region;05688486;4;18306
02233096;_member_meronym;02233338;2852;5301
01371092;_hypernym;01352059;315;5
02314321;_hypernym;08102555;178;3
08621598;_hypernym;08620061;19;15
03239726;_has_part;03027250;8;28
12400489;_hypernym;12651821;87;5
00779360;_derivationally_related_form;15274695;2;5
07359599;_derivationally_related_form;00555447;1;1
10686313;_hypernym;09610660;2932;42
13286099;_derivationally_related_form;02234988;1;1
01444326;_hypernym;01441510;138;45
05442131;_has_part;05436080;6;7
08660339;_hypernym;08512259;325;143
07085786;_hypernym;07085375;5;8
06178812;_derivationally_related_form;10256080;1;1
01257145;_derivationally_related_form;07488875;1;1
02156546;_derivationally_related_form;07335716;1;1
02270342;_also_see;02577061;1;1
01938426;_hypernym;01835496;2662;61
08814333;_instance_hypernym;08524735;714;2
00770151;_hypernym;00766234;1969;500
04903813;_derivationally_related_form;01763829;1;1
01908287;_hypernym;08107499;10;1
07861421;_derivationally_related_form;01577513;1;1
01046587;_hypernym;01046059;14;3
00951037;_hypernym;00949619;2888;1308
13266892;_hypernym;13265904;1;2
15121625;_hypernym;00028270;359;99
06754184;_hypernym;06753800;93;14
01194418;_hypernym;02492198;30;21
01008719;_synset_domain_topic_of;08441203;4771;2
00474017;_derivationally_related_form;07357679;1;1
13627516;_has_part;13627327;8;24
00964569;_derivationally_related_form;01118449;1;1
04105068;_hypernym;04014297;12;4
01322854;_derivationally_related_form;00223983;1;1
01716882;_derivationally_related_form;07007945;1;1
08159924;_hypernym;07971582;2;2
06580646;_hypernym;06568978;17;2
00968962;_hypernym;00968211;470;35
01696849;_member_meronym;01697837;1743;1982
06643408;_hypernym;06797169;27;18
06596978;_hypernym;06593296;9;6
07572957;_hypernym;07566340;58;6
01695976;_derivationally_related_form;04681797;4;4
07091902;_hypernym;06290637;59;4
02425228;_hypernym;02424695;10;6
06693198;_derivationally_related_form;00860620;1;1
01057034;_derivationally_related_form;01253379;1;1
00062582;_hypernym;00089324;30;64
01455592;_member_meronym;01455986;318;636
07191777;_hypernym;07191279;282;416
02514988;_member_meronym;02515214;50;1415
08174398;_member_meronym;08949093;1;10
00630634;_hypernym;00624738;308;25
12406715;_hypernym;12405714;1;1
07466557;_hypernym;07470671;41;49
01733213;_hypernym;01714208;290;25
12224309;_hypernym;11534677;42;1
00810729;_hypernym;00811375;3;2
13726074;_has_part;13725726;9;16
00802946;_derivationally_related_form;01141841;1;1
09989045;_hypernym;10129825;410;19
00974367;_derivationally_related_form;09795124;1;1
02802544;_hypernym;03120491;7;30
10128909;_hypernym;09606527;13910;2449
01687569;_derivationally_related_form;05844105;1;1
02001858;_derivationally_related_form;00319939;1;1
05673908;_derivationally_related_form;01978003;1;1
07040148;_hypernym;07037465;60;3
13060190;_hypernym;12992868;9;2
00376400;_hypernym;00376063;109;15
06083243;_derivationally_related_form;10806222;1;1
08900535;_has_part;08903220;1;22
00353992;_derivationally_related_form;00493703;4;5
00043902;_synset_domain_topic_of;00471613;34;1
02641035;_derivationally_related_form;01062817;2;1
01951276;_hypernym;01953810;72;10
05154517;_hypernym;04723816;2727;31
02490004;_hypernym;02488834;480;146
02040505;_hypernym;02021795;44;8
10826352;_instance_hypernym;09989502;10;3
08541288;_derivationally_related_form;00195342;2;1
00740342;_synset_domain_topic_of;08441203;645;3
01463963;_derivationally_related_form;05075602;2;1
01170243;_derivationally_related_form;14447908;1;2
07434102;_hypernym;07433973;28;44
02156546;_hypernym;02609764;405;156
08919949;_member_meronym;09697070;131;869
11020721;_instance_hypernym;10624540;36;5
08806897;_has_part;08807554;120;2176
02208118;_also_see;02311387;276;174
06389753;_derivationally_related_form;01745377;1;1
11746776;_member_meronym;12539306;49;2599
00626428;_derivationally_related_form;10508710;1;2
00118733;_hypernym;00116687;143;38
02081178;_derivationally_related_form;08617963;1;1
13902048;_derivationally_related_form;01742244;1;1
07334490;_derivationally_related_form;00478830;1;2
03547054;_hypernym;04191595;148;26
10564660;_derivationally_related_form;06403969;1;1
01511706;_derivationally_related_form;00104249;1;1
12658846;_has_part;07770180;292;667
01410223;_verb_group;01236164;6;5
01215851;_derivationally_related_form;03068181;1;1
14907122;_hypernym;15047313;268;33
08780881;_member_of_domain_region;10595361;2;275
00179567;_hypernym;00173338;9080;104
00645493;_derivationally_related_form;04784142;1;1
05027529;_hypernym;05026843;185;380
02456493;_hypernym;01544692;180;13
12409016;_hypernym;11567411;1190;2
00459114;_derivationally_related_form;07891726;2;1
11338796;_instance_hypernym;09798811;17;4
00966869;_derivationally_related_form;02344568;1;1
00216038;_hypernym;00209943;43;7
04433585;_hypernym;02886599;6966;2645
05090441;_derivationally_related_form;00434077;1;1
15231765;_instance_hypernym;15113229;190;6
04606014;_hypernym;03368141;215;101
11460281;_hypernym;11459538;578;874
08780018;_instance_hypernym;08691669;2;1
02761834;_derivationally_related_form;01042725;1;2
00425278;_derivationally_related_form;01803003;1;1
09917593;_derivationally_related_form;15147097;1;1
04821802;_derivationally_related_form;00103696;1;1
09606009;_hypernym;00007846;233;7
01143409;_hypernym;01143040;320;15
03171356;_hypernym;04341686;229;8
01977080;_derivationally_related_form;10019406;1;1
10109443;_hypernym;10341660;8922;2029
04229959;_hypernym;03101986;1418;335
13306870;_derivationally_related_form;02321046;1;1
06972311;_hypernym;06972090;43;72
00369864;_derivationally_related_form;05015463;5;4
01643092;_member_meronym;01643255;18;15
04667406;_derivationally_related_form;01484083;1;1
04962240;_hypernym;04961691;12;2
06845599;_member_of_domain_usage;03587715;2;121
04671394;_derivationally_related_form;00724861;1;1
06268784;_hypernym;06268096;14;17
01466543;_derivationally_related_form;00262249;13;9
02446645;_hypernym;02445715;5;2
04868748;_hypernym;04826235;18;9
11915658;_hypernym;11915214;27;13
15256714;_hypernym;05867413;72;14
07127252;_hypernym;07109847;434;10
01473990;_hypernym;08103777;23;3
01296462;_derivationally_related_form;00379422;1;1
00560529;_hypernym;00558630;93;33
11911591;_member_meronym;12000609;1;46
12169526;_member_meronym;12192373;9;12
00538571;_synset_domain_topic_of;06084469;975;2
05533948;_hypernym;05248181;3;3
01382273;_hypernym;01352059;60;2
08860123;_member_of_domain_usage;01252566;34;5341
10299875;_hypernym;09624559;4323;1014
02795169;_hypernym;04531098;316;34
08156685;_member_meronym;11259950;3;27
10717461;_hypernym;00007846;28811;35
04364545;_hypernym;03739693;3;3
01336587;_derivationally_related_form;05645597;1;1
00738747;_hypernym;00983824;80;8
05239808;_has_part;05241827;35;107
06115701;_derivationally_related_form;10127689;1;1
08172877;_hypernym;07951464;19235;95
03273913;_hypernym;04070727;31;267
00686890;_derivationally_related_form;01010118;1;1
02761685;_derivationally_related_form;00378479;68;4
12983961;_hypernym;13024012;31684;16245
09876892;_hypernym;10307234;120;20
06742772;_hypernym;06742426;7188;7427
00045145;_hypernym;00047945;2219;182
12960211;_member_meronym;12960378;2353;5320
05941210;_derivationally_related_form;00701040;1;1
00946755;_derivationally_related_form;06807198;2;4
06780309;_hypernym;06780069;6;15
06151693;_derivationally_related_form;10620758;1;1
01453969;_hypernym;01453433;949;1441
00939818;_derivationally_related_form;01707925;1;1
12969670;_hypernym;12969131;2;2
11607071;_hypernym;08103777;890;3
01740969;_derivationally_related_form;00918383;1;1
08766988;_has_part;08769439;1;35
12724201;_member_meronym;12725940;1;1
01589125;_member_meronym;01589286;44;1035
00056688;_hypernym;00053913;7;2
12761123;_hypernym;11567411;84;2
00591115;_derivationally_related_form;05805475;1;1
13954253;_derivationally_related_form;00043765;3;3
01346003;_derivationally_related_form;03848348;1;1
02248744;_hypernym;01759182;1036;2
12242123;_hypernym;13112664;2828;2
10682038;_derivationally_related_form;01916634;1;1
04956110;_derivationally_related_form;00565592;1;1
00824066;_hypernym;00826509;24;6
01946277;_hypernym;01945845;1016;215
04372171;_hypernym;03575958;18435;14392
00154778;_hypernym;00153263;35;5
14980579;_hypernym;14686352;39;28
07047011;_synset_domain_topic_of;07020895;104;1
05301908;_derivationally_related_form;00941990;8;2
11804604;_member_meronym;11813309;2;86
11805837;_hypernym;11573660;97;2
11612349;_hypernym;11608250;2;2
02621901;_derivationally_related_form;05008746;2;1
07060167;_hypernym;07059255;5;4
08969291;_derivationally_related_form;03024420;1;3
06934132;_hypernym;06930934;31;22
10251779;_hypernym;00007846;1552;13
02625016;_derivationally_related_form;00050693;1;1
04576211;_has_part;02764779;61;1386
02426799;_derivationally_related_form;13944914;1;1
11704791;_has_part;11705052;3;3
04294426;_hypernym;02688443;5;3
04657876;_derivationally_related_form;01076793;1;1
02150948;_derivationally_related_form;10576071;1;3
00937656;_hypernym;00933420;87;27
05133287;_hypernym;05129201;10973;5553
00900070;_derivationally_related_form;00836236;1;1
01400575;_hypernym;08103777;1278;4
01239064;_derivationally_related_form;02677567;1;1
10214637;_derivationally_related_form;01632411;2;1
03386011;_has_part;02811936;126;331
13951984;_hypernym;13951444;2807;3856
02496816;_hypernym;02539334;91;207
05614657;_hypernym;05614175;140;186
13800801;_derivationally_related_form;00171127;1;1
12202936;_hypernym;13104059;129;2
00265386;_derivationally_related_form;00260622;1;3
11529603;_member_meronym;11536778;11;38
02390470;_derivationally_related_form;10363913;2;1
04907269;_hypernym;04616059;261;5
00039021;_hypernym;00037396;263;11
00828901;_hypernym;00962447;1022;30
00136152;_hypernym;00134780;32;3
00024649;_derivationally_related_form;03395745;1;1
09211735;_instance_hypernym;09403734;450;12
09891470;_derivationally_related_form;02951358;1;1
04071393;_hypernym;03763968;513;219
00343730;_synset_domain_topic_of;00528667;7744;798
12501745;_member_meronym;12547658;2;373
09851165;_derivationally_related_form;02669081;1;1
14498096;_derivationally_related_form;01269379;1;1
03650173;_derivationally_related_form;01262113;1;1
02244956;_also_see;02294436;1478;1141
02529515;_member_meronym;02531820;6;30
02621395;_derivationally_related_form;07092356;1;1
00960734;_derivationally_related_form;13845239;2;1
01567133;_hypernym;01563128;36;14
11199727;_instance_hypernym;10650162;2718;73
13999663;_hypernym;13998576;2;5
13481883;_derivationally_related_form;02762806;2;1
00633864;_derivationally_related_form;00785962;2;1
12892226;_member_meronym;12904148;3;193
00256961;_hypernym;00256746;10;12
09165613;_has_part;09483129;1;1
03673767;_derivationally_related_form;01270784;1;1
08740875;_has_part;08745901;11;228
02267826;_hypernym;02263378;4727;72
02134589;_member_meronym;02136623;5;202
06350918;_hypernym;06350274;124;35
02400760;_derivationally_related_form;10760340;1;1
05537806;_hypernym;05220461;550;19
05505679;_hypernym;05462315;48;4
07242324;_hypernym;07241205;104;676
00212173;_derivationally_related_form;04683600;1;1
00534480;_hypernym;00342028;16239;4727
08279298;_hypernym;08284481;44;55
03579982;_has_part;04170515;36;883
09460888;_instance_hypernym;09403734;175;1
02726715;_derivationally_related_form;14365356;1;1
00238867;_verb_group;00239321;1;1
06845599;_member_of_domain_usage;03189995;1;42
07409592;_derivationally_related_form;02685665;1;1
13478525;_derivationally_related_form;00229280;1;1
00455599;_hypernym;00407535;1264;10
01271428;_instance_hypernym;00956485;11;1
01741864;_synset_domain_topic_of;00916464;3;1
02767308;_derivationally_related_form;01253060;1;1
00347652;_derivationally_related_form;01898592;1;1
00471711;_derivationally_related_form;00223720;1;1
04826235;_hypernym;04846770;6;2
01353405;_derivationally_related_form;14705718;1;1
00493703;_derivationally_related_form;00353992;5;4
02440705;_member_meronym;02447591;3;248
13148019;_member_meronym;13148384;165;2371
09190918;_hypernym;00007347;20;5
12995724;_member_meronym;13082077;653;772
12464278;_member_meronym;12464476;87;1821
06115476;_hypernym;06000400;10;9
09147046;_has_part;04378842;245;1305
02259829;_hypernym;00761713;14;5
12195965;_member_meronym;12196129;1987;4008
12099342;_hypernym;13118707;1347;7
12112008;_hypernym;12102133;7;2
03631445;_hypernym;03106110;89;51
01012712;_derivationally_related_form;00739662;2;3
12373361;_hypernym;11565385;152;2
06883725;_hypernym;04416901;2574;7545
08199025;_member_meronym;10305635;370;741
00588888;_derivationally_related_form;05805475;1;1
00704388;_derivationally_related_form;05784242;1;1
10173895;_hypernym;00007846;1422;10
08920924;_has_part;08926543;1;15
01187620;_synset_domain_topic_of;08441203;185;2
12219875;_member_meronym;12220019;682;2361
00464513;_also_see;01430111;1;1
00746084;_hypernym;01027508;1659;1303
06756831;_derivationally_related_form;00835506;1;1
15022389;_hypernym;15022171;3;8
05613962;_hypernym;05617107;206;416
13583724;_derivationally_related_form;02468793;1;1
11627028;_hypernym;11554175;1116;2
02559752;_hypernym;02452885;33;34
09283623;_hypernym;09225146;224;23
00755500;_derivationally_related_form;00838524;1;1
05060476;_hypernym;05060189;68;50
01811736;_derivationally_related_form;07528807;1;1
01461328;_derivationally_related_form;00378985;2;1
10216403;_derivationally_related_form;02593354;1;1
11551211;_hypernym;08220891;1;1
