06151693;_derivationally_related_form;10620758;1;1
00803325;_derivationally_related_form;01141593;1;1
06252138;_derivationally_related_form;01070102;1;1
00277811;_derivationally_related_form;00216216;1;1
07185870;_derivationally_related_form;01824339;1;1
02866578;_derivationally_related_form;01131902;1;1
00252019;_derivationally_related_form;13489037;1;1
07398097;_derivationally_related_form;02186506;1;1
07432973;_derivationally_related_form;02047650;1;1
02553697;_derivationally_related_form;01146039;1;1
01069190;_derivationally_related_form;00145218;1;1
07939159;_derivationally_related_form;02066304;1;1
02092309;_derivationally_related_form;07460104;1;1
01747945;_derivationally_related_form;06678302;1;1
10379620;_derivationally_related_form;01081152;1;1
00897746;_derivationally_related_form;10207831;1;1
06845599;_member_of_domain_usage;03754979;1;5880
07334490;_derivationally_related_form;01656458;1;1
00008435;_derivationally_related_form;06878934;1;1
04119892;_derivationally_related_form;02362798;1;1
04754440;_derivationally_related_form;00684480;1;1
00964569;_derivationally_related_form;01118449;1;1
00120202;_derivationally_related_form;01965156;1;1
00720565;_derivationally_related_form;02382087;1;1
00645552;_derivationally_related_form;00152727;1;1
06139764;_derivationally_related_form;09608520;1;1
02016523;_derivationally_related_form;07370125;1;1
11770013;_hypernym;11567411;89;2
00757544;_derivationally_related_form;07254594;1;1
00346991;_also_see;01754421;1;1
00872886;_derivationally_related_form;09774167;1;1
05513529;_has_part;05521636;215;662
00168217;_derivationally_related_form;00364787;1;1
07193184;_derivationally_related_form;00788184;1;1
10771270;_derivationally_related_form;01041415;1;1
00789448;_verb_group;01062739;1;2
02531625;_derivationally_related_form;05799212;307;935
02631238;_derivationally_related_form;01639369;1;1
09884666;_derivationally_related_form;01720491;1;1
06062076;_derivationally_related_form;09919297;1;1
09411430;_has_part;09475292;5;131
00835506;_derivationally_related_form;10256537;39;176
01567133;_hypernym;01563128;2061;651
07384898;_derivationally_related_form;01053771;1;1
01711445;_derivationally_related_form;07007171;1;1
03051540;_derivationally_related_form;00052374;1;1
06452601;_instance_hypernym;06429590;707;27
00514871;_derivationally_related_form;00248063;1;1
00457327;_derivationally_related_form;00380994;1;1
12834408;_member_meronym;12836663;752;1946
02440705;_member_meronym;02447591;3;1573
01400044;_derivationally_related_form;00125629;1;1
01466543;_derivationally_related_form;00262249;2458;149
02228031;_hypernym;02222318;2419;721
00156101;_derivationally_related_form;02373785;1;1
01876180;_member_meronym;01876326;2115;2369
02686952;_derivationally_related_form;13913427;1;1
02336449;_also_see;00106456;1;1
13985818;_derivationally_related_form;00193130;1;1
01409523;_hypernym;01405044;3596;615
01693472;_hypernym;01656813;451;7
01530431;_derivationally_related_form;05582859;1;1
07298154;_derivationally_related_form;02596493;1;1
02154508;_derivationally_related_form;06767035;1;1
06453324;_instance_hypernym;06429590;2745;307
02528534;_member_meronym;02538730;628;957
00439343;_derivationally_related_form;05058140;1;1
05519085;_has_part;05520699;2279;6098
10017422;_derivationally_related_form;01955127;1;1
00201407;_derivationally_related_form;00751145;1;1
01467370;_derivationally_related_form;08565701;1;1
08860123;_member_of_domain_region;05688486;6;13864
00650353;_derivationally_related_form;10012815;1;1
02497586;_derivationally_related_form;03044083;1;1
03875218;_hypernym;14984973;2300;4328
09761403;_derivationally_related_form;00618734;1;1
11648617;_hypernym;11554175;5627;289
09425607;_derivationally_related_form;01513838;1;1
09435065;_instance_hypernym;09403734;8761;16
07849336;_hypernym;07555863;6491;235
06845599;_member_of_domain_usage;03197804;3;10012
02996904;_derivationally_related_form;06372095;1;1
04070727;_hypernym;04580493;10389;2799
11739978;_hypernym;13104059;6460;144
01031256;_derivationally_related_form;00318186;1;1
00119873;_hypernym;00109660;8811;2992
11972141;_hypernym;11579418;54;1
08154960;_hypernym;08153437;2531;1621
10210648;_derivationally_related_form;01753596;1;1
01825237;_derivationally_related_form;04945057;1;1
06436443;_instance_hypernym;06394865;29;1
00062582;_derivationally_related_form;02758960;1;1
05747582;_hypernym;05733583;4565;8916
02658670;_hypernym;01432517;3641;71
07019172;_hypernym;07018931;2333;4769
01772960;_hypernym;01759326;9648;1457
05785508;_derivationally_related_form;02164825;1;1
13914608;_derivationally_related_form;01256867;1;1
09089923;_instance_hypernym;08524735;11283;13
00488770;_hypernym;00164444;8635;8889
00240754;_hypernym;00240184;8121;1452
13439390;_hypernym;13526110;11617;1446
00331102;_derivationally_related_form;02753255;7090;7434
03682487;_has_part;02865931;2802;13805
02321757;_derivationally_related_form;10707804;1;1
06142118;_hypernym;05999797;11411;5714
00305846;_derivationally_related_form;07116304;1;1
00511817;_derivationally_related_form;02418421;1;1
06203758;_derivationally_related_form;10502950;1;1
01313093;_member_meronym;02315309;1;1044
08208016;_hypernym;08008335;4367;3935
02642430;_hypernym;01429349;12146;1972
12586110;_hypernym;11556857;342;1
05748285;_hypernym;05748054;3250;2892
12423565;_member_meronym;12459471;1;40
01792097;_hypernym;01790020;12938;381
02140033;_derivationally_related_form;00522145;1;1
00222135;_derivationally_related_form;00264529;1;1
11821777;_hypernym;11573660;4040;36
13140699;_member_meronym;13143930;2374;10992
00555447;_derivationally_related_form;00196084;1;1
02647903;_member_meronym;02648035;12336;9484
12400261;_member_meronym;12400924;362;12969
01877620;_hypernym;01835496;12896;319
00334935;_derivationally_related_form;01499265;1;1
00154689;_derivationally_related_form;02481231;1;1
02120692;_member_meronym;02128120;5257;6595
14521954;_hypernym;14521648;16113;6218
10150940;_derivationally_related_form;02384940;1;1
11511765;_derivationally_related_form;00835903;1;1
04016240;_derivationally_related_form;01321002;1;1
01751021;_hypernym;01675963;12987;86
05204004;_synset_domain_topic_of;08199025;14810;30
02453321;_hypernym;02452885;7907;2260
01775164;_derivationally_related_form;09849598;1;1
02395406;_derivationally_related_form;02395694;1;1
11654124;_member_meronym;11654438;1076;14345
02512053;_derivationally_related_form;01140794;1;1
00559102;_derivationally_related_form;10056103;1;1
06877849;_hypernym;06877078;15298;6179
00784388;_hypernym;00768701;5812;2387
00935940;_derivationally_related_form;01643464;1;1
00774056;_derivationally_related_form;09896826;1;1
06022291;_hypernym;06021499;18655;10876
04146050;_hypernym;02913152;15461;2849
01225562;_derivationally_related_form;00011551;1;1
02501101;_hypernym;01342529;14641;1024
02233096;_member_meronym;02233338;8962;17460
00378042;_hypernym;00140123;5289;1411
11551211;_hypernym;08220891;19163;1275
10659571;_hypernym;10349243;1347;497
14439447;_derivationally_related_form;02547225;1;1
02170427;_derivationally_related_form;05853636;1;1
07040148;_hypernym;07037465;19485;883
01465994;_hypernym;08102555;18563;1990
00044150;_hypernym;00030358;10854;1573
12163824;_has_part;07755411;2393;6512
00498530;_hypernym;00126264;20886;404
13292787;_hypernym;13290676;16040;1240
01385017;_hypernym;01384687;1345;2386
09144323;_instance_hypernym;08524735;3277;6
01371092;_hypernym;01352059;8559;1314
02110552;_hypernym;02110220;4926;225
01421622;_hypernym;01296462;11978;19084
00049197;_derivationally_related_form;03051540;1;1
14598079;_derivationally_related_form;01539633;1;1
09023321;_has_part;09026204;590;19130
01946118;_hypernym;01938850;577;14
10584318;_derivationally_related_form;01329239;1;1
02046755;_derivationally_related_form;00343249;1;1
11860801;_hypernym;11573660;3454;27
02186690;_hypernym;02179518;5774;448
00806314;_derivationally_related_form;10670668;1;1
04894204;_hypernym;04894037;7182;6693
02460684;_member_meronym;02460817;10846;9933
11195619;_instance_hypernym;10301261;7016;3
00019613;_hypernym;13809207;5737;12354
01507402;_derivationally_related_form;04831031;1;1
00661213;_derivationally_related_form;13855627;1;1
11799732;_has_part;11800236;15825;11261
13727333;_hypernym;13609507;14050;795
02661252;_hypernym;02666239;5137;14611
00066397;_hypernym;00074624;11438;19946
03075191;_derivationally_related_form;09714429;1;1
10722385;_hypernym;10363913;23405;6585
03142679;_hypernym;04014297;11122;765
04716864;_hypernym;04715487;21614;7638
00229260;_hypernym;00209943;11078;2529
02314321;_hypernym;08102555;15598;717
02499312;_hypernym;02501738;1629;1766
01730384;_hypernym;01729431;7117;2589
02037090;_derivationally_related_form;09437454;1;1
00431610;_hypernym;00140123;22831;5140
05936704;_hypernym;05928118;1376;287
06575932;_hypernym;06568978;23432;5421
