06845599;_member_of_domain_usage;03754979;1;8
00789448;_verb_group;01062739;2;4
08860123;_member_of_domain_region;05688486;447;21660
02233096;_member_meronym;02233338;45;262
01371092;_hypernym;01352059;8;1
02314321;_hypernym;08102555;265;4
08621598;_hypernym;08620061;47;8
03239726;_has_part;03027250;6;8
12400489;_hypernym;12651821;14;1
00779360;_derivationally_related_form;15274695;3;85
07359599;_derivationally_related_form;00555447;2;2
10686313;_hypernym;09610660;5755;147
13286099;_derivationally_related_form;02234988;2;2
01444326;_hypernym;01441510;180;58
05442131;_has_part;05436080;5;5
08660339;_hypernym;08512259;481;168
07085786;_hypernym;07085375;2;15
06178812;_derivationally_related_form;10256080;2;2
01257145;_derivationally_related_form;07488875;2;3
02156546;_derivationally_related_form;07335716;2;2
02270342;_also_see;02577061;4;3
01938426;_hypernym;01835496;3171;331
08814333;_instance_hypernym;08524735;284;2
00770151;_hypernym;00766234;20844;307
04903813;_derivationally_related_form;01763829;2;2
01908287;_hypernym;08107499;107;2
07861421;_derivationally_related_form;01577513;2;2
01046587;_hypernym;01046059;1;3
00951037;_hypernym;00949619;19872;4038
13266892;_hypernym;13265904;7;6
15121625;_hypernym;00028270;30290;3
06754184;_hypernym;06753800;3;2
01194418;_hypernym;02492198;37;9
01008719;_synset_domain_topic_of;08441203;31540;49
00474017;_derivationally_related_form;07357679;2;2
13627516;_has_part;13627327;32;15
00964569;_derivationally_related_form;01118449;3;2
04105068;_hypernym;04014297;130;66
01322854;_derivationally_related_form;00223983;2;3
01716882;_derivationally_related_form;07007945;3;4
08159924;_hypernym;07971582;1;1
06580646;_hypernym;06568978;18049;39
00968962;_hypernym;00968211;21181;373
01696849;_member_meronym;01697837;32;46
06643408;_hypernym;06797169;142;32
06596978;_hypernym;06593296;2;3
07572957;_hypernym;07566340;2622;216
01695976;_derivationally_related_form;04681797;10;4
07091902;_hypernym;06290637;35;10
02425228;_hypernym;02424695;13;77
06693198;_derivationally_related_form;00860620;2;2
01057034;_derivationally_related_form;01253379;2;2
00062582;_hypernym;00089324;1384;1276
01455592;_member_meronym;01455986;23;127
