06845599;_member_of_domain_usage;03754979;1.0;5.0
00789448;_verb_group;01062739;1.0;1.0
08860123;_member_of_domain_region;05688486;2.0;6642.0
02233096;_member_meronym;02233338;30.0;394.0
01371092;_hypernym;01352059;7.0;1.0
02314321;_hypernym;08102555;21.0;2.0
08621598;_hypernym;08620061;40.0;7.0
03239726;_has_part;03027250;2.0;2.0
12400489;_hypernym;12651821;5.0;1.0
00779360;_derivationally_related_form;15274695;1.0;3.0
07359599;_derivationally_related_form;00555447;1.0;1.0
10686313;_hypernym;09610660;7150.0;349.0
13286099;_derivationally_related_form;02234988;1.0;1.0
01444326;_hypernym;01441510;179.0;37.0
05442131;_has_part;05436080;7.0;5.0
08660339;_hypernym;08512259;578.0;385.0
07085786;_hypernym;07085375;4.0;15.0
06178812;_derivationally_related_form;10256080;1.0;1.0
01257145;_derivationally_related_form;07488875;1.0;1.0
02156546;_derivationally_related_form;07335716;1.0;1.0
02270342;_also_see;02577061;1.0;1.0
01938426;_hypernym;01835496;964.0;98.0
08814333;_instance_hypernym;08524735;379.0;2.0
00770151;_hypernym;00766234;40793.0;504.0
04903813;_derivationally_related_form;01763829;1.0;1.0
01908287;_hypernym;08107499;27.0;6.0
07861421;_derivationally_related_form;01577513;1.0;1.0
01046587;_hypernym;01046059;4.0;4.0
00951037;_hypernym;00949619;5232.0;3968.0
13266892;_hypernym;13265904;6.0;5.0
15121625;_hypernym;00028270;14641.0;1378.0
06754184;_hypernym;06753800;1.0;1.0
01194418;_hypernym;02492198;4.0;2.0
01008719;_synset_domain_topic_of;08441203;40453.0;393.0
00474017;_derivationally_related_form;07357679;1.0;1.0
13627516;_has_part;13627327;29.0;25.0
00964569;_derivationally_related_form;01118449;1.0;1.0
04105068;_hypernym;04014297;58.0;19.0
01322854;_derivationally_related_form;00223983;1.0;1.0
01716882;_derivationally_related_form;07007945;1.0;1.0
08159924;_hypernym;07971582;1.0;1.0
06580646;_hypernym;06568978;40614.0;3146.0
00968962;_hypernym;00968211;40827.0;1530.0
01696849;_member_meronym;01697837;24.0;35.0
06643408;_hypernym;06797169;26.0;9.0
06596978;_hypernym;06593296;11.0;18.0
07572957;_hypernym;07566340;6887.0;191.0
01695976;_derivationally_related_form;04681797;1.0;1.0
07091902;_hypernym;06290637;11043.0;20925.0
02425228;_hypernym;02424695;6.0;5.0
06693198;_derivationally_related_form;00860620;1.0;1.0
01057034;_derivationally_related_form;01253379;1.0;1.0
00062582;_hypernym;00089324;22.0;42.0
01455592;_member_meronym;01455986;31.0;128.0
07191777;_hypernym;07191279;147.0;38.0
02514988;_member_meronym;02515214;5.0;51.0
