Stan_Collymore;playsFor;England_national_football_team;8750.0;57.0
Suriname;hasOfficialLanguage;Dutch_language;139.0;12.0
Mantorras;playsFor;F.C._Alverca;8487.0;231.0
Pablo_Bonells;isAffiliatedTo;Club_Celaya;6714.0;73.0
Jürgen_Habermas;isInterestedIn;Political_philosophy;69.0;1.0
Victorio_Cocco;isAffiliatedTo;Argentina_national_football_team;3774.0;7.0
Velibor_Vasović;playsFor;AFC_Ajax;14494.0;409.0
Telmo_Zarra;diedIn;Bilbao;71073.0;71.0
Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury;hasGender;male;55070.0;1.0
Torbjörn_Nilsson;isAffiliatedTo;IFK_Göteborg;963.0;20.0
Rosemère,_Quebec;isLocatedIn;Quebec;260.0;39.0
Mark_Blake_(footballer_born_1970);isAffiliatedTo;Portsmouth_F.C.;49.0;116.0
Tony_Jantschke;playsFor;Germany_national_youth_football_team;9736.0;14.0
Pavel_Košťál;isAffiliatedTo;F.C._Hansa_Rostock;5103.0;287.0
Bret_McKenzie;hasMusicalRole;wordnet_vocal_music_107282006;264.0;1.0
Édouard_Wawrzyniak;isAffiliatedTo;Valenciennes_F.C.;14832.0;141.0
Chaker_Zouagi;playsFor;Olmaliq_FK;11007.0;4324.0
Nicolás_Olivera;isAffiliatedTo;Córdoba_C.F.;861.0;229.0
Guy_Dardenne;isAffiliatedTo;R._White_Daring_Molenbeek;2888.0;112.0
Jim_Moffat;isAffiliatedTo;Albion_Rovers_F.C.;1163.0;143.0
Alan_Sunderland;playsFor;Derry_City_F.C.;8641.0;187.0
José_Callejón;playsFor;Real_Madrid_C;5387.0;67.0
Adrian_Pătulea;isAffiliatedTo;FC_Rapid_București;6982.0;9.0
Jesús_Turiel;isAffiliatedTo;Real_Valladolid_B;571.0;472.0
Divya_Bharti;actedIn;Balwaan;657.0;529.0
Luciano_Quadros_da_Silva;wasBornIn;Porto_Alegre;40105.0;157.0
Pat_Noonan;isAffiliatedTo;Colorado_Rapids;528.0;1.0
Battle_of_the_Dukla_Pass;happenedIn;Nazi_Germany;600.0;89.0
Frank_Mill;isAffiliatedTo;Fortuna_Düsseldorf;731.0;39.0
Volodymyr_Muntyan;isAffiliatedTo;S.K._Tavriya_Simferopol;2234.0;132.0
