Stan_Collymore;playsFor;England_national_football_team;109.0;2.0
Suriname;hasOfficialLanguage;Dutch_language;24.0;5.0
Mantorras;playsFor;F.C._Alverca;1.0;1.0
Pablo_Bonells;isAffiliatedTo;Club_Celaya;2.0;1.0
Jürgen_Habermas;isInterestedIn;Political_philosophy;19.0;1.0
Victorio_Cocco;isAffiliatedTo;Argentina_national_football_team;2.0;1.0
Velibor_Vasović;playsFor;AFC_Ajax;50.0;5.0
Telmo_Zarra;diedIn;Bilbao;58.0;3.0
Robert_Gascoyne-Cecil,_3rd_Marquess_of_Salisbury;hasGender;male;9020.0;48.0
Torbjörn_Nilsson;isAffiliatedTo;IFK_Göteborg;1.0;1.0
Rosemère,_Quebec;isLocatedIn;Quebec;29.0;1.0
Mark_Blake_(footballer_born_1970);isAffiliatedTo;Portsmouth_F.C.;1.0;1.0
Tony_Jantschke;playsFor;Germany_national_youth_football_team;138.0;3.0
Pavel_Košťál;isAffiliatedTo;F.C._Hansa_Rostock;4.0;1.0
Bret_McKenzie;hasMusicalRole;wordnet_vocal_music_107282006;90.0;8.0
Édouard_Wawrzyniak;isAffiliatedTo;Valenciennes_F.C.;5.0;3.0
Chaker_Zouagi;playsFor;Olmaliq_FK;3.0;5.0
Nicolás_Olivera;isAffiliatedTo;Córdoba_C.F.;9.0;1.0
Guy_Dardenne;isAffiliatedTo;R._White_Daring_Molenbeek;34.0;3.0
Jim_Moffat;isAffiliatedTo;Albion_Rovers_F.C.;1.0;1.0
Alan_Sunderland;playsFor;Derry_City_F.C.;1.0;1.0
José_Callejón;playsFor;Real_Madrid_C;3.0;1.0
Adrian_Pătulea;isAffiliatedTo;FC_Rapid_București;1.0;1.0
Jesús_Turiel;isAffiliatedTo;Real_Valladolid_B;1.0;1.0
Divya_Bharti;actedIn;Balwaan;233.0;212.0
Luciano_Quadros_da_Silva;wasBornIn;Porto_Alegre;2882.0;15.0
Pat_Noonan;isAffiliatedTo;Colorado_Rapids;1.0;1.0
Battle_of_the_Dukla_Pass;happenedIn;Nazi_Germany;9.0;2.0
Frank_Mill;isAffiliatedTo;Fortuna_Düsseldorf;1.0;1.0
Volodymyr_Muntyan;isAffiliatedTo;S.K._Tavriya_Simferopol;181.0;19.0
Leopold_III,_Margrave_of_Austria;hasChild;Gertrude_of_Babenberg,_Duchess_of_Bohemia;20.0;26.0
Marcel_Schmelzer;playsFor;Germany_national_under-21_football_team;89.0;1.0
Eran_Zahavi;wasBornIn;Rishon_LeZion;69.0;3.0
Antonio_Candreva;playsFor;Ternana_Calcio;1.0;2.0
Robert_Louis_Stevenson;influences;David_Leavitt;13.0;26.0
Stan_Lazaridis;playsFor;Perth_Glory_FC;2.0;1.0
Sean_Green_(basketball);isAffiliatedTo;Utah_Jazz;326.0;55.0
Fabio_Bonci;playsFor;Parma_F.C.;3.0;1.0
National_Union_(Israel);isLocatedIn;Jerusalem;3939.0;16.0
Arran_Lee-Barrett;playsFor;Cardiff_City_F.C.;9.0;1.0
Larbi_Benbarek;isAffiliatedTo;RS_Settat;2042.0;956.0
Andy_Saville;playsFor;Barnsley_F.C.;1.0;1.0
Celso_Brum_Junior;playsFor;Clube_Esportivo_Bento_Gonçalves;2.0;1.0
Republic_of_Serbian_Krajina;participatedIn;Croatian_War_of_Independence;3.0;1.0
Srikanth_Deva;wroteMusicFor;Sivakasi_(film);3.0;12.0
Jörg_Reeb;playsFor;FC_Augsburg;13.0;2.0
Christian_Perez_(footballer_born_1963);isAffiliatedTo;Shanghai_Greenland_F.C.;2.0;1.0
Josip_Škorić;hasGender;male;3091.0;1.0
Frank_Pingel;isAffiliatedTo;TSV_1860_München;3.0;1.0
Festus_Agu;playsFor;SV_Wacker_Burghausen;1.0;1.0
Gerald_Thomas;directed;Carry_On_Emmannuelle;1.0;1.0
Jorginho_Putinatti;playsFor;Brazil_national_football_team;34.0;1.0
Erik_Sundin;isAffiliatedTo;Trelleborgs_FF;407.0;27.0
Anzor_Kavazashvili;isAffiliatedTo;FC_Spartak_Moscow;3.0;1.0
Jean_Templin;wasBornIn;Baranovichi;47559.0;11076.0
Grigorij_Khizhnyak;isAffiliatedTo;Makedonikos_B.C.;507.0;65.0
Wang_Xiao;playsFor;Tianjin_Teda_F.C.;2.0;1.0
Alexander_Downer;hasWonPrize;Centenary_Medal;12.0;1.0
Weston,_Connecticut;isLocatedIn;New_York_metropolitan_area;19.0;1.0
Oscoda,_Michigan;isLocatedIn;Iosco_County,_Michigan;31340.0;37343.0
Gmina_Pietrowice_Wielkie;isLocatedIn;Racibórz_County;108.0;11.0
Massimo_Maccarone;playsFor;Italy_national_under-20_football_team;4.0;2.0
Herman_Van_Rompuy;hasGender;male;8794.0;180.0
Bridgeport_Sound_Tigers;isLocatedIn;Fairfield_County,_Connecticut;49.0;10.0
Lee_Keun-ho;playsFor;Daegu_FC;1.0;1.0
Anders_Jacobsen_(footballer);playsFor;Oldham_Athletic_A.F.C.;286.0;27.0
Laryea_Kingston;playsFor;Heart_of_Midlothian_F.C.;5.0;1.0
Kenny_Tete;playsFor;Ajax_Youth_Academy;7.0;1.0
Manuel_Clares;isAffiliatedTo;Spain_national_football_team;3.0;2.0
Bruno_Pereirinha;isAffiliatedTo;Vitória_S.C.;2.0;1.0
George_H._Plympton;created;The_Green_Hornet_(serial);1.0;1.0
Justin_Moose;isAffiliatedTo;Sriracha_F.C.;1.0;1.0
Joe_Smith_(footballer_born_1890);hasGender;male;1626.0;1.0
Saving_Private_Ryan;isLocatedIn;United_States;3830.0;73.0
William_S._Burroughs;influences;Michael_Cisco;51.0;114.0
Harald_Wapenaar;isAffiliatedTo;FC_Utrecht;1.0;1.0
Sebastián_González;isAffiliatedTo;Club_Olimpo;1.0;1.0
Oliver_Hardy;actedIn;The_Devil's_Brother;3.0;18.0
Gertrude_of_Babenberg,_Duchess_of_Bohemia;hasChild;Frederick,_Duke_of_Bohemia;89.0;505.0
Louis_I_of_Hungary;diedIn;Trnava;72916.0;64803.0
Eric_Bana;actedIn;Hulk_(film);999.0;1574.0
Jimmy_Robertson_(footballer_born_1880);playsFor;Chelsea_F.C.;10.0;1.0
Nivaldo_Batista_Santana;playsFor;Real_Valladolid;3.0;1.0
Gonzalo_Abán;playsFor;Racing_de_Olavarría;1.0;3.0
Stuart_Gilmore;edited;Thoroughly_Modern_Millie;6.0;47.0
Folsom,_California;isLocatedIn;Sacramento_County,_California;1811.0;61.0
Battle_of_Dürenstein;happenedIn;First_French_Empire;14.0;1.0
Prince_Leopold_of_Bavaria;hasWonPrize;Grand_Cross_of_the_Iron_Cross;20.0;10.0
Héctor_González_(Venezuelan_footballer);playsFor;Alki_Larnaca_F.C.;1.0;1.0
Teejan_Bai;hasWonPrize;Padma_Shri;76.0;1.0
Darren_Baxter_(English_footballer);isAffiliatedTo;Torquay_United_F.C.;3.0;1.0
Francis_Banecki;isAffiliatedTo;VfB_Oldenburg;1.0;1.0
Milan_Blagojevic;playsFor;Newcastle_Jets_FC;2.0;1.0
Azar_Karadas;playsFor;Kasımpaşa_Spor_Kulübü;1.0;1.0
Pontus_Farnerud;playsFor;Landskrona_BoIS;2.0;1.0
Redange;isLocatedIn;Luxembourg;198.0;1.0
Terry_Gibson;playsFor;Manchester_United_F.C.;12.0;1.0
Kadrina_Parish;isLocatedIn;Estonia;42.0;1.0
Óscar_Téllez;playsFor;Pontevedra_CF;4.0;2.0
Habsburg_Monarchy;participatedIn;Battle_of_Toulon_(1707);1.0;1.0
Alec_Linwood;isAffiliatedTo;St._Mirren_F.C.;1.0;1.0
Kim_Jong-kyung;playsFor;Gwangju_Sangmu_FC;24.0;4.0
Tinjan;isLocatedIn;Croatia;50.0;1.0
Kelly_Parker;hasGender;female;1129.0;1.0
Joey_Castillo;hasMusicalRole;wordnet_piano_103928116;641.0;19.0
Michael_Ingham_(footballer);playsFor;Cliftonville_F.C.;1.0;1.0
Levi_Mackin;isAffiliatedTo;York_City_F.C.;1.0;1.0
Donald_C._Wurster;hasGender;male;7021.0;1.0
Radolfzell;isLocatedIn;Baden-Württemberg;55.0;1.0
José_Ribeiro;playsFor;Vitória_S.C.;5.0;1.0
Mario_Tokić;playsFor;Croatia_national_football_team;38.0;1.0
Manny_Lagos;isAffiliatedTo;University_of_Wisconsin–Milwaukee;2.0;4.0
Laureano_Sanabria_Ruiz;playsFor;Deportivo_de_La_Coruña_B;1.0;1.0
Paulius_Grybauskas;playsFor;Neftchi_Baku_PFK;4.0;1.0
Cristina_Fernández_de_Kirchner;isAffiliatedTo;Front_for_Victory;1.0;58.0
Andrei_Daniel_Marinescu;isAffiliatedTo;CS_Turnu_Severin;1.0;1.0
Neil_McCann;playsFor;Falkirk_F.C.;2.0;1.0
Oladipupo_Martins;playsFor;FK_Partizan;2.0;1.0
Carlos_Domínguez;isAffiliatedTo;RCD_Mallorca;673.0;30.0
