/m/060c4;/organization/role/leaders./organization/leadership/organization;/m/01vs5c;1;30
/m/05c26ss;/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue;/m/0prpt;233;4
/m/019y64;/sports/pro_athlete/teams./sports/sports_team_roster/team;/m/01y3v;4;50
/m/01nyl;/location/country/form_of_government;/m/06cx9;12;1
/m/04b5l3;/sports/sports_team/roster./baseball/baseball_roster_position/position;/m/02lyr4;5;2
/m/047gpsd;/film/film/production_companies;/m/054lpb6;173;5
/m/0466p0j;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/07n3s;3;377
/m/0342h;/music/instrument/instrumentalists;/m/05qw5;1;148
/m/0bynt;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/0hg5;1;6
/m/01jw4r;/award/award_nominee/award_nominations./award/award_nomination/award;/m/03c7tr1;132;29
/m/022fdt;/people/ethnicity/languages_spoken;/m/02h40lc;22;1
/m/02qjv;/music/performance_role/track_performances./music/track_contribution/role;/m/03gvt;35;15
/m/07vhb;/education/educational_institution/school_type;/m/05jxkf;9;1
/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/015fs3;1;2
/m/0f102;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/062z7;11;2
/m/086qd;/award/award_nominee/award_nominations./award/award_nomination/award;/m/05q8pss;26;15
/m/03rhqg;/music/record_label/artist;/m/05sq20;3;636
/m/0brddh;/people/person/profession;/m/02hrh1q;310;2
/m/095kp;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/0g4gr;67;3
/m/04ztj;/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony;/m/0zz6w;1;5628
/m/014q2g;/common/topic/webpage./common/webpage/category;/m/08mbj5d;69;1
/m/09sb52;/award/award_category/nominees./award/award_nomination/nominated_for;/m/03cvvlg;2;15
/m/07bzz7;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/015fr;79;6
/m/05_wyz;/business/job_title/people_with_this_title./business/employment_tenure/company;/m/02zs4;3;27
/m/018vs;/music/instrument/instrumentalists;/m/01wy61y;2;110
/m/02tz9z;/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency;/m/03z19;1;1
/m/017fp;/media_common/netflix_genre/titles;/m/03vyw8;1;23
/m/060c4;/organization/role/leaders./organization/leadership/organization;/m/01q8hj;1;22
/m/02f9wb;/award/award_winner/awards_won./award/award_honor/award_winner;/m/04gnbv1;2;1
/m/05pcn59;/award/award_category/winners./award/award_honor/award_winner;/m/03n08b;3;81
/m/0dzf_;/people/person/profession;/m/0np9r;68;3
/m/01nkt;/food/food/nutrients./food/nutrition_fact/nutrient;/m/0h1sz;1;1
/m/07kjk7c;/award/award_category/nominees./award/award_nomination/nominated_for;/m/043mk4y;1;9
/m/01q_y0;/tv/tv_program/languages;/m/02h40lc;6;1
/m/01jft4;/film/film/genre;/m/05p553;1;1
/m/015pnb;/tv/tv_program/languages;/m/02h40lc;3;1
/m/02yv6b;/music/genre/artists;/m/0qdyf;8;16
/m/02v60l;/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program;/m/06hwzy;27;1
/m/05ml_s;/people/person/nationality;/m/09c7w0;6;1
/m/07kc_;/music/performance_role/regular_performances./music/group_membership/role;/m/02hnl;25;8
/m/031ldd;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0d0vqn;11;3
/m/02c7lt;/people/deceased_person/place_of_death;/m/030qb3t;223;2
/m/035d1m;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/03shp;12;26
/m/0k4gf;/people/person/profession;/m/05vyk;86;1
/m/02qnbs;/people/person/profession;/m/0196pc;41;1
/m/01pb34;/film/special_film_performance_type/film_performance_type./film/performance/film;/m/03h3x5;1;1021
/m/01kym3;/people/person/nationality;/m/03_3d;1;1
/m/036hf4;/people/person/nationality;/m/0d060g;1;2
/m/06by7;/music/genre/artists;/m/01bpnd;1;117
/m/01j5ts;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;177;1
/m/02pqp12;/award/award_category/nominees./award/award_nomination/nominated_for;/m/09p7fh;2;13
/m/0mfc0;/award/award_nominee/award_nominations./award/award_nomination/award;/m/01yz0x;3;1
/m/03k9fj;/media_common/netflix_genre/titles;/m/05q96q6;3;199
/m/086k8;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/0dlngsd;1;9
/m/07g9f;/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor;/m/03d_w3h;1;1
/m/035qgm;/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club;/m/0j46b;28;234
/m/0jqp3;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/02_286;37;20
/m/01243b;/music/genre/artists;/m/016l09;1;1
/m/02tf1y;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;75;1
/m/0cmpn;/people/person/religion;/m/01spm;42;8
/m/0ggbfwf;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0chghy;16;2
/m/064t9;/music/genre/artists;/m/020jqv;2;306
/m/01797x;/award/award_nominee/award_nominations./award/award_nomination/award;/m/01by1l;387;12
/m/0h1x5f;/film/film/genre;/m/07s9rl0;61;1
/m/0h6dy;/government/governmental_body/members./government/government_position_held/legislative_sessions;/m/01gvxh;1;1
/m/01qbjg;/people/deceased_person/place_of_death;/m/0mzww;2395;63
/m/0cks1m;/film/film/genre;/m/05p553;895;4
/m/017r13;/people/person/profession;/m/02jknp;217;1
/m/0jmm4;/sports/sports_team/sport;/m/018w8;1;1
/m/02z6fs;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/04x_3;110;9
/m/01ffx4;/film/film/production_companies;/m/01w92;271;121
/m/0gl5_;/education/educational_institution/students_graduates./education/education/student;/m/073bb;27;395
/m/033cnk;/food/food/nutrients./food/nutrition_fact/nutrient;/m/0f4hc;1;1
/m/01w5m;/education/educational_institution/students_graduates./education/education/student;/m/0g824;5;338
/m/03m6t5;/base/americancomedy/celebrity_impressionist/celebrities_impersonated;/m/028rk;1;84
/m/02p65p;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02x4w6g;122;4
/m/059x66;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0178rl;25;232
/m/035yn8;/film/film/language;/m/064_8sq;58;1
/m/0f4x7;/award/award_category/winners./award/award_honor/ceremony;/m/073hmq;1;1
/m/0139q5;/film/actor/film./film/performance/special_performance_type;/m/09_gdc;1074;2
/m/05jf85;/film/film/genre;/m/05p553;2;1
/m/07dzf;/base/aareas/schema/administrative_area/administrative_area_type;/m/0hzc9wc;1;1
/m/088gzp;/education/educational_institution/students_graduates./education/education/student;/m/0ddfph;2;87
/m/01t9_0;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/07jnt;50;704
/m/06mmb;/film/actor/film./film/performance/film;/m/020bv3;2;3
/m/0gk4g;/people/cause_of_death/people;/m/0cyhq;1;17
/m/018ljb;/olympics/olympic_games/sports;/m/071t0;3;3
/m/0gyy0;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0bdwqv;20;1
/m/0hkqn;/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category;/m/02zdwq;61;2
/m/01nfys;/film/actor/film./film/performance/film;/m/08k40m;225;17
/m/01jc6q;/film/film/film_format;/m/0cj16;1107;1
/m/09n4nb;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/03fbc;6;572
/m/07t58;/government/governmental_body/members./government/government_position_held/legislative_sessions;/m/04gp1d;1;1
/m/01ppq;/organization/organization_member/member_of./organization/organization_membership/organization;/m/02vk52z;1;1
/m/01dq0z;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/01x3g;70;50
/m/030_1m;/business/business_operation/industry;/m/02vxn;2;1
/m/02rq7nd;/tv/tv_program/country_of_origin;/m/0chghy;5;1
/m/017z88;/education/educational_institution/students_graduates./education/education/student;/m/06449;2;23
/m/0144l1;/music/artist/track_contributions./music/track_contribution/role;/m/05r5c;131;1
/m/02gm9n;/award/award_category/winners./award/award_honor/ceremony;/m/0466p0j;2;1
/m/02rsl1;/sports/sports_position/players./sports/sports_team_roster/team;/m/049n7;4;5
/m/049k07;/award/award_winner/awards_won./award/award_honor/award_winner;/m/06mmb;2;2
/m/0jwvf;/film/film/film_art_direction_by;/m/07hhnl;5;1
/m/07_k0c0;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/09vw2b7;59;1
/m/06s6l;/organization/organization_member/member_of./organization/organization_membership/organization;/m/041288;3;1
/m/095z4q;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/02r96rf;71;1
/m/07gyv;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/09pmkv;6;31
/m/0jqd3;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/0dxtw;1197;3
/m/03q_g6;/award/award_category/winners./award/award_honor/ceremony;/m/01c6qp;1;3
/m/01k_r5b;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02sp_v;1066;26
/m/09c7w0;/location/location/contains;/m/01lnyf;2;45
/m/04g9gd;/film/film/genre;/m/07s9rl0;74;1
/m/0__wm;/common/topic/webpage./common/webpage/category;/m/08mbj5d;1722;1
/m/0k611;/award/award_category/winners./award/award_honor/ceremony;/m/073h9x;1;1
/m/0pksh;/people/person/place_of_birth;/m/0hn4h;22;35
/m/01_bkd;/music/genre/artists;/m/01gf5h;9;6
/m/0gdqy;/people/person/spouse_s./people/marriage/type_of_union;/m/04ztj;30;1
/m/02pxst;/film/film/genre;/m/05c3mp2;1004;121
/m/01bx35;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/02h9_l;2;384
/m/0db94w;/film/film/language;/m/02h40lc;41;1
/m/0fy66;/film/film/genre;/m/07s9rl0;136;1
/m/08cyft;/music/genre/artists;/m/048xh;5;7
/m/0cvkv5;/film/film/genre;/m/05p553;344;2
/m/0d6_s;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/09zzb8;92;1
/m/051x52f;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/0fmqp6;5;5
/m/0pgm3;/film/actor/film./film/performance/film;/m/011x_4;352;55
/m/06z6r;/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country;/m/06s0l;1;15
/m/0ckrgs;/film/film/genre;/m/0jxy;1;1
/m/016clz;/music/genre/artists;/m/02rn_bj;3;172
/m/0407yfx;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/047yc;1;1
/m/0b3wk;/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy;/m/04n6k;7023;1
/m/064t9;/music/genre/artists;/m/0phx4;4;153
/m/09zmys;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0gkts9;15;1
/m/045j3w;/film/film/genre;/m/02n4kr;82;1
/m/059f4;/location/location/contains;/m/0n5y4;1;1
/m/018s6c;/people/ethnicity/languages_spoken;/m/06b_j;16;3
/m/016kft;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/02p8v8;1;4
/m/0fpv_3_;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/02rh1dz;176;5
/m/04ztj;/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony;/m/0jhz_;1;8847
/m/01vrncs;/people/person/places_lived./people/place_lived/location;/m/0fpzwf;273;36
/m/07xzm;/music/instrument/instrumentalists;/m/03qmj9;12;164
/m/05fjf;/location/location/contains;/m/0xr0t;1;10
/m/03txms;/government/politician/government_positions_held./government/government_position_held/basic_title;/m/01gkgk;4;4
/m/02tv80;/film/actor/film./film/performance/film;/m/0jdgr;221;169
/m/0y4f8;/music/genre/artists;/m/02_fj;2;1
/m/02_xgp2;/education/educational_degree/people_with_this_degree./education/education/major_field_of_study;/m/01400v;2;4
/m/0dckvs;/film/film/film_format;/m/0cj16;85;1
/m/01nqj;/organization/organization_member/member_of./organization/organization_membership/organization;/m/0b6css;18;1
/m/0gs9p;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0m_q0;2;25
/m/084l5;/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school;/m/01wdj_;51;9
/m/02h3d1;/award/award_category/winners./award/award_honor/ceremony;/m/0gpjbt;1;1
/m/0j43swk;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/05b4w;1;1
/m/062zm5h;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/04gzd;3;1
/m/024tv_;/common/topic/webpage./common/webpage/category;/m/08mbj5d;10156;1
/m/03yvf2;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/03h64;1;2
/m/02cw8s;/education/educational_institution/school_type;/m/01y64;3;5
/m/05gpy;/people/person/nationality;/m/09c7w0;816;1
/m/093h7p;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/0jjy0;33;731
/m/011k11;/music/record_label/artist;/m/031x_3;29;701
/m/02hp70;/education/educational_institution/colors;/m/01g5v;172;4
/m/06wjf;/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month;/m/02xx5;1;1
/m/07_m9_;/people/person/nationality;/m/0h7x;137;13
/m/03_hd;/influence/influence_node/influenced_by;/m/07c37;2;3
/m/094qd5;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0pv3x;2;1
/m/0d7wh;/people/ethnicity/languages_spoken;/m/083tk;3;2
/m/0pgm3;/people/person/profession;/m/02jknp;329;1
/m/08jyyk;/music/genre/artists;/m/0khth;3;75
/m/025x7g_;/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy;/m/04n6k;10635;1
/m/0872p_c;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/03ryn;1;5
/m/0bxy67;/people/person/gender;/m/05zppz;945;1
/m/03n93;/people/person/profession;/m/02jknp;537;1
/m/02wmbg;/people/person/places_lived./people/place_lived/location;/m/049lr;2;20
/m/01rr_d;/education/educational_degree/people_with_this_degree./education/education/institution;/m/01pxcf;5;14
/m/07b1gq;/film/film/estimated_budget./measurement_unit/dated_money_value/currency;/m/09nqf;108;1
/m/01vz80y;/people/person/profession;/m/03gjzk;66;1
/m/02cft;/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month;/m/0ll3;1;1
/m/05mt_q;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02f72_;49;4
/m/042z_g;/people/person/place_of_birth;/m/030qb3t;1163;2
/m/07s3m4g;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/03rjj;3;1
/m/0dr_9t7;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/03rj0;144;17
/m/01vzxld;/people/person/profession;/m/01c979;1293;36
/m/0fb0v;/organization/organization/child./organization/organization_relationship/child;/m/0181hw;171;61
/m/0tln7;/location/hud_county_place/place;/m/0tln7;6;6
