/m/08966;/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month;/m/05lf_;1.0;1.0
/m/01hww_;/music/performance_role/regular_performances./music/group_membership/group;/m/01q99h;37.0;22.0
/m/09v3jyg;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0f8l9c;9.0;1.0
/m/02jx1;/location/location/contains;/m/013t85;1.0;222.0
/m/02jx1;/location/location/contains;/m/0m0bj;1.0;143.0
/m/02bfmn;/film/actor/film./film/performance/film;/m/04ghz4m;441.0;730.0
/m/05zrvfd;/award/award_category/nominees./award/award_nomination/nominated_for;/m/04y9mm8;81.0;531.0
/m/060bp;/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office;/m/04j53;1.0;10.0
/m/07l450;/film/film/genre;/m/082gq;36.0;5.0
/m/07h1h5;/sports/pro_athlete/teams./sports/sports_team_roster/team;/m/029q3k;57.0;317.0
/m/0djb3vw;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0jgd;4.0;2.0
/m/031y2;/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer;/m/0dxmyh;130.0;21.0
/m/01d8l;/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal;/m/02lq67;100.0;2.0
/m/0ydpd;/location/location/time_zones;/m/02hcv8;13.0;1.0
/m/0738b8;/people/person/places_lived./people/place_lived/location;/m/02xry;704.0;38.0
/m/070xg;/sports/sports_team/colors;/m/01g5v;43.0;4.0
/m/0mwk9;/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency;/m/09nqf;153.0;1.0
/m/09306z;/award/award_ceremony/awards_presented./award/award_honor/honored_for;/m/0sxkh;2.0;54.0
/m/0kbws;/olympics/olympic_games/participating_countries;/m/027jk;1.0;41.0
/m/0kbws;/olympics/olympic_games/participating_countries;/m/04vjh;1.0;49.0
/m/017j69;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/01mkq;7.0;3.0
/m/07z1m;/location/statistical_region/religions./location/religion_percentage/religion;/m/0631_;3.0;1.0
/m/03gqgt3;/military/military_conflict/combatants./military/military_combatant_group/combatants;/m/0d060g;6.0;9.0
/m/01c9f2;/award/award_category/winners./award/award_honor/ceremony;/m/01bx35;1.0;2.0
/m/01c9f2;/award/award_category/winners./award/award_honor/ceremony;/m/01s695;1.0;1.0
/m/01lp8;/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy;/m/04n6k;66.0;1.0
/m/01xwqn;/influence/influence_node/influenced_by;/m/0121rx;159.0;739.0
/m/065ym0c;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/07ssc;50.0;1.0
/m/06kxk2;/people/person/place_of_birth;/m/01_d4;1784.0;4.0
/m/08q1tg;/people/cause_of_death/people;/m/0lcx;79.0;2959.0
/m/037fqp;/education/educational_institution/school_type;/m/04399;36.0;7.0
/m/0xxc;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/01lj9;459.0;10.0
/m/01l_pn;/film/film/prequel;/m/01y9jr;2.0;2.0
/m/09sdmz;/award/award_category/nominees./award/award_nomination/nominated_for;/m/09gq0x5;4.0;3.0
/m/09sdmz;/award/award_category/nominees./award/award_nomination/nominated_for;/m/011yn5;1.0;3.0
/m/02ghq;/people/person/profession;/m/01d_h8;1209.0;4.0
