/m/08966;/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month;/m/05lf_;1;1
/m/01hww_;/music/performance_role/regular_performances./music/group_membership/group;/m/01q99h;29;50
/m/09v3jyg;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0f8l9c;17;6
/m/02jx1;/location/location/contains;/m/013t85;1;158
/m/02jx1;/location/location/contains;/m/0m0bj;1;116
/m/02bfmn;/film/actor/film./film/performance/film;/m/04ghz4m;494;445
/m/05zrvfd;/award/award_category/nominees./award/award_nomination/nominated_for;/m/04y9mm8;29;523
/m/060bp;/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office;/m/04j53;2;35
/m/07l450;/film/film/genre;/m/082gq;147;2
/m/07h1h5;/sports/pro_athlete/teams./sports/sports_team_roster/team;/m/029q3k;49;71
/m/0djb3vw;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0jgd;13;3
/m/031y2;/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer;/m/0dxmyh;344;164
/m/01d8l;/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal;/m/02lq67;93;2
/m/0ydpd;/location/location/time_zones;/m/02hcv8;60;1
/m/0738b8;/people/person/places_lived./people/place_lived/location;/m/02xry;307;43
/m/070xg;/sports/sports_team/colors;/m/01g5v;296;7
/m/0mwk9;/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency;/m/09nqf;62;1
/m/09306z;/award/award_ceremony/awards_presented./award/award_honor/honored_for;/m/0sxkh;49;504
/m/0kbws;/olympics/olympic_games/participating_countries;/m/027jk;1;32
/m/0kbws;/olympics/olympic_games/participating_countries;/m/04vjh;2;49
/m/017j69;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/01mkq;10;3
/m/07z1m;/location/statistical_region/religions./location/religion_percentage/religion;/m/0631_;3;1
/m/03gqgt3;/military/military_conflict/combatants./military/military_combatant_group/combatants;/m/0d060g;7;3
/m/01c9f2;/award/award_category/winners./award/award_honor/ceremony;/m/01bx35;1;1
/m/01c9f2;/award/award_category/winners./award/award_honor/ceremony;/m/01s695;2;1
/m/01lp8;/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy;/m/04n6k;142;1
/m/01xwqn;/influence/influence_node/influenced_by;/m/0121rx;64;1332
/m/065ym0c;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/07ssc;91;28
/m/06kxk2;/people/person/place_of_birth;/m/01_d4;645;2
/m/08q1tg;/people/cause_of_death/people;/m/0lcx;653;2506
/m/037fqp;/education/educational_institution/school_type;/m/04399;168;6
/m/0xxc;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/01lj9;554;17
/m/01l_pn;/film/film/prequel;/m/01y9jr;2;2
/m/09sdmz;/award/award_category/nominees./award/award_nomination/nominated_for;/m/09gq0x5;4;5
/m/09sdmz;/award/award_category/nominees./award/award_nomination/nominated_for;/m/011yn5;2;5
/m/02ghq;/people/person/profession;/m/01d_h8;650;2
/m/016tt2;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/0dtfn;1;52
/m/016tt2;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/04zl8;5;340
/m/016tt2;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/01gb54;3;3
/m/07jrjb;/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type;/m/0ckd1;13;1
/m/09v71cj;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/015fr;2;1
/m/01k5y0;/film/film/edited_by;/m/0dky9n;190;178
/m/06x76;/sports/sports_team/sport;/m/0jm_;1;1
/m/0x67;/people/ethnicity/people;/m/0411q;1;277
/m/0x67;/people/ethnicity/people;/m/030wkp;7;1819
/m/0gmgwnv;/film/film/estimated_budget./measurement_unit/dated_money_value/currency;/m/09nqf;317;1
/m/01wkmgb;/people/person/profession;/m/09jwl;106;3
/m/0154j;/organization/organization_member/member_of./organization/organization_membership/organization;/m/04k4l;3;1
/m/02j4sk;/people/deceased_person/place_of_death;/m/027l4q;141;61
/m/017jv5;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/0d1qmz;1;13
/m/02x2gy0;/award/award_category/nominees./award/award_nomination/nominated_for;/m/04jplwp;1;2
/m/053rxgm;/film/film/executive_produced_by;/m/0g_rs_;2;9
/m/011k11;/music/record_label/artist;/m/03h_yfh;9;278
/m/014zfs;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0bdw6t;1295;67
/m/05typm;/film/actor/film./film/performance/film;/m/0k2cb;1008;678
/m/0cwy47;/film/film/featured_film_locations;/m/06c62;112;36
/m/019vhk;/film/film/film_festivals;/m/09rwjly;200;1
/m/06sy4c;/people/person/gender;/m/05zppz;193;1
/m/0dr1c2;/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor;/m/04f62k;10;28
/m/07b_l;/location/location/contains;/m/013m43;2;381
/m/0mm1q;/people/person/profession;/m/01d_h8;5;1
/m/0prjs;/film/director/film;/m/062zjtt;289;900
/m/01v40wd;/award/award_nominee/award_nominations./award/award_nomination/award;/m/01c9dd;10;4
/m/0kvgnq;/award/award_winning_work/awards_won./award/award_honor/award_winner;/m/05dppk;269;491
/m/01ckbq;/award/award_category/winners./award/award_honor/ceremony;/m/013b2h;8;8
/m/0f_nbyh;/award/award_category/nominees./award/award_nomination/nominated_for;/m/07yk1xz;34;122
/m/0418wg;/film/film/language;/m/02bjrlw;25;2
/m/02kth6;/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency;/m/03z19;1;1
/m/026c1;/film/actor/film./film/performance/film;/m/03s6l2;170;161
/m/03j90;/people/person/profession;/m/05z96;211;2
/m/0p9sw;/award/award_category/nominees./award/award_nomination/nominated_for;/m/02zk08;3;41
/m/01hydr;/music/genre/parent_genre;/m/0kz10;16;102
/m/01gtc0;/government/legislative_session/members./government/government_position_held/district_represented;/m/0vbk;11;3
/m/0h63gl9;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/07ssc;57;11
/m/033cnk;/food/food/nutrients./food/nutrition_fact/nutrient;/m/0f4hc;1;1
/m/033cnk;/food/food/nutrients./food/nutrition_fact/nutrient;/m/02y_3rf;1;2
/m/084m3;/film/actor/film./film/performance/film;/m/034qrh;494;510
/m/014mlp;/education/educational_degree/people_with_this_degree./education/education/institution;/m/01x5fb;1;157
/m/0b7l4x;/film/film/production_companies;/m/03sb38;39;11
/m/016yvw;/people/person/spouse_s./people/marriage/type_of_union;/m/01g63y;88;1
/m/06ltr;/film/actor/film./film/performance/film;/m/016ywb;108;228
/m/01dq5z;/education/educational_institution/students_graduates./education/education/student;/m/03q95r;420;3040
/m/02vwckw;/people/person/profession;/m/0n1h;242;4
/m/049t4g;/award/award_nominee/award_nominations./award/award_nomination/award;/m/09sb52;764;18
/m/08k881;/film/actor/film./film/performance/film;/m/01qncf;227;567
/m/01w58n3;/people/person/profession;/m/016z4k;75;2
/m/0h_cssd;/award/award_ceremony/awards_presented./award/award_honor/award_winner;/m/0h0wc;54;11
/m/06by7;/music/genre/artists;/m/0153nq;1;193
/m/01wxdn3;/people/person/nationality;/m/07ssc;739;2
/m/01wxdn3;/music/artist/track_contributions./music/track_contribution/role;/m/011_6p;8;67
/m/03g5jw;/influence/influence_node/influenced_by;/m/014_lq;1;205
/m/02m97n;/organization/organization/headquarters./location/mailing_address/citytown;/m/09bkv;458;26
/m/07y9k;/sports/sports_league/teams./sports/sports_league_participation/team;/m/035s37;1;93
/m/06c97;/organization/organization_founder/organizations_founded;/m/05f4p;6;6
/m/01cwhp;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02f79n;333;48
/m/01cwhp;/award/award_nominee/award_nominations./award/award_nomination/award;/m/05zkcn5;197;33
/m/02xry;/location/location/time_zones;/m/02hcv8;1;1
/m/02xry;/location/statistical_region/religions./location/religion_percentage/religion;/m/01y0s9;4;2
/m/018dh3;/common/topic/webpage./common/webpage/category;/m/08mbj5d;490;1
/m/099c8n;/award/award_category/nominees./award/award_nomination/nominated_for;/m/064lsn;6;8
/m/026lgs;/film/film/language;/m/02h40lc;3;1
/m/03j0d;/influence/influence_node/influenced_by;/m/03hnd;21;4
/m/0ccck7;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0h7x;4;1
/m/017_cl;/sports/sports_team_location/teams;/m/0j2jr;2435;142
/m/0hcs3;/sports/pro_athlete/teams./sports/sports_team_roster/team;/m/04mjl;1;19
/m/05xb7q;/education/educational_institution/campuses;/m/05xb7q;1;1
/m/063g7l;/people/person/nationality;/m/09c7w0;626;1
/m/0gy7bj4;/film/film/story_by;/m/01tz6vs;1277;780
/m/04lc0h;/base/biblioness/bibs_location/country;/m/0ctw_b;216;5
/m/0137g1;/award/award_nominee/award_nominations./award/award_nomination/award;/m/05zkcn5;58;20
/m/04ycjk;/education/university/domestic_tuition./measurement_unit/dated_money_value/currency;/m/09nqf;107;1
/m/0mgkg;/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language;/m/02h40lc;1;1
/m/01rhrd;/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics;/m/0l6mp;191;10
/m/02mjs7;/education/educational_degree/people_with_this_degree./education/education/institution;/m/04gxp2;12;285
/m/01v90t;/people/person/gender;/m/05zppz;61;1
/m/017cy9;/education/educational_institution/school_type;/m/07tf8;132;2
/m/023kzp;/people/person/nationality;/m/09c7w0;2;1
/m/013yq;/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed;/m/0km5c;1;1
/m/02tfl8;/medicine/symptom/symptom_of;/m/07s4l;5;30
/m/075wx7_;/film/film/other_crew./film/film_crew_gig/film_crew_role;/m/02ynfr;244;6
/m/055c8;/people/person/nationality;/m/09c7w0;34;1
/m/01znc_;/organization/organization_member/member_of./organization/organization_membership/organization;/m/07t65;1;1
/m/05148p4;/music/instrument/instrumentalists;/m/01x66d;1;67
/m/03bwzr4;/education/educational_degree/people_with_this_degree./education/education/student;/m/01zwy;6;14
/m/0g5lhl7;/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location;/m/07ssc;698;7
/m/08qvhv;/film/actor/film./film/performance/film;/m/0h3k3f;1174;579
/m/01tj34;/award/award_nominee/award_nominations./award/award_nomination/award;/m/0gqyl;77;10
/m/012mzw;/common/topic/webpage./common/webpage/category;/m/08mbj5d;755;1
/m/0226cw;/government/politician/government_positions_held./government/government_position_held/legislative_sessions;/m/07p__7;1;1
/m/02yv6b;/music/genre/artists;/m/01vsl3_;1;15
/m/02yv6b;/music/genre/artists;/m/01518s;47;392
/m/05f2jk;/people/deceased_person/place_of_death;/m/0f2wj;1441;15
/m/02dlfh;/people/person/nationality;/m/09c7w0;15;1
/m/01n8gr;/people/person/profession;/m/0lgw7;2014;37
/m/0l2nd;/location/location/adjoin_s./location/adjoining_relationship/adjoins;/m/0kq2g;13;33
/m/0jgwf;/award/award_nominee/award_nominations./award/award_nomination/award;/m/02pqp12;4;2
/m/09v8db5;/award/award_category/nominees./award/award_nomination/nominated_for;/m/0gl02yg;2;4
/m/02h4rq6;/education/educational_degree/people_with_this_degree./education/education/institution;/m/01l8t8;2;9
/m/049g_xj;/people/person/place_of_birth;/m/036k0s;465;230
