06845599;_member_of_domain_usage;03754979;1;21
00789448;_verb_group;01062739;1;1
08860123;_member_of_domain_region;05688486;65;31902
02233096;_member_meronym;02233338;192;1034
01371092;_hypernym;01352059;7;1
02314321;_hypernym;08102555;86;3
08621598;_hypernym;08620061;20;17
03239726;_has_part;03027250;4;2
12400489;_hypernym;12651821;24;1
00779360;_derivationally_related_form;15274695;1;7
07359599;_derivationally_related_form;00555447;1;1
10686313;_hypernym;09610660;5519;76
13286099;_derivationally_related_form;02234988;1;1
01444326;_hypernym;01441510;245;14
05442131;_has_part;05436080;7;14
08660339;_hypernym;08512259;623;378
07085786;_hypernym;07085375;7;21
06178812;_derivationally_related_form;10256080;1;1
01257145;_derivationally_related_form;07488875;1;1
02156546;_derivationally_related_form;07335716;1;1
02270342;_also_see;02577061;1;1
01938426;_hypernym;01835496;749;39
08814333;_instance_hypernym;08524735;641;4
00770151;_hypernym;00766234;40888;12783
04903813;_derivationally_related_form;01763829;1;1
01908287;_hypernym;08107499;56;2
07861421;_derivationally_related_form;01577513;1;1
01046587;_hypernym;01046059;5;3
00951037;_hypernym;00949619;18179;2909
13266892;_hypernym;13265904;26;5
15121625;_hypernym;00028270;40498;405
06754184;_hypernym;06753800;3;1
01194418;_hypernym;02492198;7;3
01008719;_synset_domain_topic_of;08441203;40468;1740
00474017;_derivationally_related_form;07357679;1;1
13627516;_has_part;13627327;28;21
00964569;_derivationally_related_form;01118449;1;1
04105068;_hypernym;04014297;50;13
01322854;_derivationally_related_form;00223983;1;1
01716882;_derivationally_related_form;07007945;1;1
08159924;_hypernym;07971582;1;1
06580646;_hypernym;06568978;40758;15359
00968962;_hypernym;00968211;40765;7032
01696849;_member_meronym;01697837;20;49
06643408;_hypernym;06797169;8;13
06596978;_hypernym;06593296;26;18
07572957;_hypernym;07566340;26952;123
01695976;_derivationally_related_form;04681797;1;1
07091902;_hypernym;06290637;4903;118
02425228;_hypernym;02424695;25;19
06693198;_derivationally_related_form;00860620;1;1
01057034;_derivationally_related_form;01253379;1;1
00062582;_hypernym;00089324;141;65
01455592;_member_meronym;01455986;110;89
07191777;_hypernym;07191279;348;49
02514988;_member_meronym;02515214;5;124
08174398;_member_meronym;08949093;1;1
00630634;_hypernym;00624738;40620;3656
12406715;_hypernym;12405714;1;1
07466557;_hypernym;07470671;54;20
01733213;_hypernym;01714208;111;15
12224309;_hypernym;11534677;5;1
00810729;_hypernym;00811375;2;1
13726074;_has_part;13725726;4;5
00802946;_derivationally_related_form;01141841;1;1
09989045;_hypernym;10129825;40870;17251
00974367;_derivationally_related_form;09795124;1;1
02802544;_hypernym;03120491;1138;3003
10128909;_hypernym;09606527;40763;16966
01687569;_derivationally_related_form;05844105;1;1
02001858;_derivationally_related_form;00319939;1;1
05673908;_derivationally_related_form;01978003;1;1
07040148;_hypernym;07037465;2;1
13060190;_hypernym;12992868;800;6
00376400;_hypernym;00376063;61;21
06083243;_derivationally_related_form;10806222;1;1
08900535;_has_part;08903220;52;1340
00353992;_derivationally_related_form;00493703;3;4
00043902;_synset_domain_topic_of;00471613;19;1
02641035;_derivationally_related_form;01062817;1;1
01951276;_hypernym;01953810;258;12
05154517;_hypernym;04723816;11504;33
02490004;_hypernym;02488834;40587;2243
02040505;_hypernym;02021795;62;8
10826352;_instance_hypernym;09989502;1;1
08541288;_derivationally_related_form;00195342;1;1
00740342;_synset_domain_topic_of;08441203;2654;1
01463963;_derivationally_related_form;05075602;1;1
01170243;_derivationally_related_form;14447908;1;1
07434102;_hypernym;07433973;14823;7161
02156546;_hypernym;02609764;65;8
08919949;_member_meronym;09697070;949;1724
11020721;_instance_hypernym;10624540;39;38
08806897;_has_part;08807554;22;3587
02208118;_also_see;02311387;3840;644
06389753;_derivationally_related_form;01745377;1;1
11746776;_member_meronym;12539306;24;327
00626428;_derivationally_related_form;10508710;1;1
00118733;_hypernym;00116687;83;12
02081178;_derivationally_related_form;08617963;1;1
