/m/08966;/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month;/m/05lf_;1;1
/m/01hww_;/music/performance_role/regular_performances./music/group_membership/group;/m/01q99h;45;121
/m/09v3jyg;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0f8l9c;25;10
/m/02jx1;/location/location/contains;/m/013t85;44;1794
/m/02jx1;/location/location/contains;/m/0m0bj;10;781
/m/02bfmn;/film/actor/film./film/performance/film;/m/04ghz4m;483;732
/m/05zrvfd;/award/award_category/nominees./award/award_nomination/nominated_for;/m/04y9mm8;126;1355
/m/060bp;/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office;/m/04j53;1;1
/m/07l450;/film/film/genre;/m/082gq;1;1
/m/07h1h5;/sports/pro_athlete/teams./sports/sports_team_roster/team;/m/029q3k;31;416
/m/0djb3vw;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/0jgd;1;1
/m/031y2;/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer;/m/0dxmyh;859;1165
/m/01d8l;/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal;/m/02lq67;66;2
/m/0ydpd;/location/location/time_zones;/m/02hcv8;1;1
/m/0738b8;/people/person/places_lived./people/place_lived/location;/m/02xry;393;39
/m/070xg;/sports/sports_team/colors;/m/01g5v;54;4
/m/0mwk9;/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency;/m/09nqf;1253;1
/m/09306z;/award/award_ceremony/awards_presented./award/award_honor/honored_for;/m/0sxkh;85;907
/m/0kbws;/olympics/olympic_games/participating_countries;/m/027jk;1;54
/m/0kbws;/olympics/olympic_games/participating_countries;/m/04vjh;1;55
/m/017j69;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/01mkq;1;1
/m/07z1m;/location/statistical_region/religions./location/religion_percentage/religion;/m/0631_;1;1
/m/03gqgt3;/military/military_conflict/combatants./military/military_combatant_group/combatants;/m/0d060g;4;16
/m/01c9f2;/award/award_category/winners./award/award_honor/ceremony;/m/01bx35;1;1
/m/01c9f2;/award/award_category/winners./award/award_honor/ceremony;/m/01s695;3;1
/m/01lp8;/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy;/m/04n6k;2692;1
/m/01xwqn;/influence/influence_node/influenced_by;/m/0121rx;596;483
/m/065ym0c;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/07ssc;55;41
/m/06kxk2;/people/person/place_of_birth;/m/01_d4;3358;6
/m/08q1tg;/people/cause_of_death/people;/m/0lcx;40;477
/m/037fqp;/education/educational_institution/school_type;/m/04399;348;8
/m/0xxc;/education/educational_institution/students_graduates./education/education/major_field_of_study;/m/01lj9;511;10
/m/01l_pn;/film/film/prequel;/m/01y9jr;2;2
/m/09sdmz;/award/award_category/nominees./award/award_nomination/nominated_for;/m/09gq0x5;7;65
/m/09sdmz;/award/award_category/nominees./award/award_nomination/nominated_for;/m/011yn5;10;100
/m/02ghq;/people/person/profession;/m/01d_h8;1273;2
/m/016tt2;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/0dtfn;1;1
/m/016tt2;/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film;/m/04zl8;3;899
/m/016tt2;/award/award_nominee/award_nominations./award/award_nomination/award_nominee;/m/01gb54;1;1
/m/07jrjb;/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type;/m/0ckd1;1;1
/m/09v71cj;/film/film/release_date_s./film/film_regional_release_date/film_release_region;/m/015fr;1;1
/m/01k5y0;/film/film/edited_by;/m/0dky9n;79;61
/m/06x76;/sports/sports_team/sport;/m/0jm_;1;1
/m/0x67;/people/ethnicity/people;/m/0411q;1;2000
